tenant_id,look_up_code,look_up_type,meaning,description,enable_flag,active_start_date,active_end_date,secure_attribute_1,secure_attribute_2,secure_attribute_3,created_by,creation_date,last_updated_by,last_updated_date
14,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
15,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
16,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
