tenant_id,look_up_code,look_up_type,meaning,description,enable_flag,active_start_date,active_end_date,secure_attribute_1,secure_attribute_2,secure_attribute_3,created_by,creation_date,last_updated_by,last_updated_date
20,DECODE_TO_STRING,TEMPLATE_FUNCTIONS,Decode to String,decodeToSubString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,DECODE_TO_STRING_WITH_COLON,TEMPLATE_FUNCTIONS,Decode to String with Colon,decodeToSubStringReturningWithColon,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,DECODE_NUMBER,TEMPLATE_FUNCTIONS,Decode Number,decodeToReplacingString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,DECODE_AMOUNT,TEMPLATE_FUNCTIONS,Decode Amount,translateAndDecode,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,DECODE_VALUE,TEMPLATE_FUNCTIONS,Decode Value,returnDecodeValue,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,ANY_OF,APPROVAL_TYPE,Any Of,Any Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,ALL_OF,APPROVAL_TYPE,All Of,All Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,GROUP,ASSIGN_TYPE,Group,Group,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,USER,ASSIGN_TYPE,User,User,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,APPROVALS,RULE_GROUP_TYPE,Approvals,Approvals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DATA_VIEWS,MAPPING_TYPES,Data Views,Data Views,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,RECONCILIATION,MAPPING_TYPES,Reconciliation,Reconciliation,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,ACCOUNTING,MAPPING_TYPES,Accounting,Accounting,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,JOURNAL_TEMPLATES,MAPPING_TYPES,Journal Templates,Journal Templates,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,APPROVED,RECONCILIATION,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,REJECTED,RECONCILIATION,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,IN_PROCESS,RECONCILIATION,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,APPROVED,ACCOUNTING,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,REJECTED,ACCOUNTING,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,IN_PROCESS,ACCOUNTING,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,ROW_IDENTIFIER,TEMPLATE_FUNCTIONS,Row Identifier,reportDetails,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_DATE,TEMPLATE_FUNCTIONS,Decode Date,decodeDate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_TO_STRING,TEMPLATE_FUNCTIONS,Decode to String,decodeToSubString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_TO_STRING_WITH_COLON,TEMPLATE_FUNCTIONS,Decode to String with Colon,decodeToSubStringReturningWithColon,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_NUMBER,TEMPLATE_FUNCTIONS,Decode Number,decodeToReplacingString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_AMOUNT,TEMPLATE_FUNCTIONS,Decode Amount,translateAndDecode,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DECODE_VALUE,TEMPLATE_FUNCTIONS,Decode Value,returnDecodeValue,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,ANY_OF,APPROVAL_TYPE,Any Of,Any Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,ALL_OF,APPROVAL_TYPE,All Of,All Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,GROUP,ASSIGN_TYPE,Group,Group,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,USER,ASSIGN_TYPE,User,User,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,APPROVALS,RULE_GROUP_TYPE,Approvals,Approvals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DATA_VIEWS,MAPPING_TYPES,Data Views,Data Views,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,RECONCILIATION,MAPPING_TYPES,Reconciliation,Reconciliation,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,ACCOUNTING,MAPPING_TYPES,Accounting,Accounting,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,JOURNAL_TEMPLATES,MAPPING_TYPES,Journal Templates,Journal Templates,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,APPROVED,RECONCILIATION,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,REJECTED,RECONCILIATION,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,IN_PROCESS,RECONCILIATION,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,APPROVED,ACCOUNTING,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,REJECTED,ACCOUNTING,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,IN_PROCESS,ACCOUNTING,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,ROW_IDENTIFIER,TEMPLATE_FUNCTIONS,Row Identifier,reportDetails,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_DATE,TEMPLATE_FUNCTIONS,Decode Date,decodeDate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_TO_STRING,TEMPLATE_FUNCTIONS,Decode to String,decodeToSubString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_TO_STRING_WITH_COLON,TEMPLATE_FUNCTIONS,Decode to String with Colon,decodeToSubStringReturningWithColon,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_NUMBER,TEMPLATE_FUNCTIONS,Decode Number,decodeToReplacingString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_AMOUNT,TEMPLATE_FUNCTIONS,Decode Amount,translateAndDecode,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DECODE_VALUE,TEMPLATE_FUNCTIONS,Decode Value,returnDecodeValue,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,ANY_OF,APPROVAL_TYPE,Any Of,Any Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,ALL_OF,APPROVAL_TYPE,All Of,All Of,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,GROUP,ASSIGN_TYPE,Group,Group,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,USER,ASSIGN_TYPE,User,User,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,APPROVALS,RULE_GROUP_TYPE,Approvals,Approvals,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DATA_VIEWS,MAPPING_TYPES,Data Views,Data Views,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,RECONCILIATION,MAPPING_TYPES,Reconciliation,Reconciliation,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,ACCOUNTING,MAPPING_TYPES,Accounting,Accounting,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,JOURNAL_TEMPLATES,MAPPING_TYPES,Journal Templates,Journal Templates,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,APPROVED,RECONCILIATION,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,REJECTED,RECONCILIATION,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,IN_PROCESS,RECONCILIATION,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,APPROVED,ACCOUNTING,Approved,Approved,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,REJECTED,ACCOUNTING,Rejected,Rejected,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,IN_PROCESS,ACCOUNTING,In Process,In Process,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,ROW_IDENTIFIER,TEMPLATE_FUNCTIONS,Row Identifier,reportDetails,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_DATE,TEMPLATE_FUNCTIONS,Decode Date,decodeDate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_TO_STRING,TEMPLATE_FUNCTIONS,Decode to String,decodeToSubString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_TO_STRING_WITH_COLON,TEMPLATE_FUNCTIONS,Decode to String with Colon,decodeToSubStringReturningWithColon,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_NUMBER,TEMPLATE_FUNCTIONS,Decode Number,decodeToReplacingString,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_AMOUNT,TEMPLATE_FUNCTIONS,Decode Amount,translateAndDecode,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DECODE_VALUE,TEMPLATE_FUNCTIONS,Decode Value,returnDecodeValue,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
